"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-07-23","99","62","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-07-24","94","64","69"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-07-25","87","57","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-07-26","86","55","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-07-27","88","58",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-07-28","81","58",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-07-29","73","56","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-07-30","72","54","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-07-31","92","54","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-01","95","60","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-02","99","59","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-03","97","61",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-04","93","60",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-05","90","55","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-06","91","58","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-07","93","60","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-08","79","57","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-09","81","53","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-10","82","52",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-11","90","55",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-12","85","55","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-13","85","53","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-14","84","52","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-15","88","53","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-16","90","54","54"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-17","94","54",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-18","100","59",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-19","94","58","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-20","99","58","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-21","102","67","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-22","96","62","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-23","90","59","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-24","93","62",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-25","87","57",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-26","91","59","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-27","97","62","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-28","97","61","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-29","97","62","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-30","99","63","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-08-31","97","68",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-01","95",,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-02",,"57",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-03",,,"67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-04","98","66","69"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-05","96","62","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-06","99","61","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-07","100","61",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-08","95","64",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-09","93","55","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-10","89","55","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-11","69","57","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-12","72","56","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-13","66","55","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-14","80","58",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-15","79","59",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-16","62","55","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-17","78","53","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-18","89","54",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-19","89","53","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-20","70","47","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-21","86","47",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-22","88","49",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-23","82","46","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-24","69","42","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-25","81","41","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-26","88","41","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-27","74","45","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-28","54","33",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-29","71","36",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-09-30","81","41","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-01","87","45","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-02","82","43","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-03","81","41","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-04","67","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-05","49","30",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-06","63","26",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-07","71","33","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-08","83","35","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-09","83","42","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-10","67","41","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-11","66","41","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-12","63","41",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-13","59","40",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-14","66","38","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-15","59","33","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-16","44","27","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-17","58","27","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-18","54","27","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-19","47","28",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-20","67","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-21","56","27","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-22","62","28","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-23","68","32","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-24","69","31","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-25","59","30","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-26","71","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-27","66","34",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-28","75","36","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-29","41","29","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-30","39","29","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-10-31","52","30","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-01","56","35","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-02","55","32",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-03","67","24",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-04","72","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-05","41","27","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-06","48","21","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-07","55","23","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-08","62","26","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-09","70","37",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-10","70","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-11","72","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-12","67","28","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-13","65","30","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-14","75","33","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-15","64","36","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-16","68","30",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-17","62","40",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-18","57","25","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-19","69","25","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-20","65","28","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-21","62","14","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-22","19","11","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-23","37","19",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-24","37","26",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-25","42","24","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-26","43","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-27","52","21","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-28","68","24",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-29","48","22","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-11-30","67","27",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-01","62","29",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-02","60","28","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-03","63","41","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-04","60","4","5"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-05","8","-8","-7"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-06","11","-9","-5"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-07","10","-7",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-08","12","-5",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-09","26","-2","0"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-10","32","0","11"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-11","49","10","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-12","40","11","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-13","61","14","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-14","53","19",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-15","48","21",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-16","59","26","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-17","65","25","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-18","68","25","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-19","69","27","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-20","48","14","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-21","25","16",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-22","32","11",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-23","44","16","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-24","51","17","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-25","56","24",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-26","50","18","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-27","58","23","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-28","63","27",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-29","59","22",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-30","40","15","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2013-12-31","51","25","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-01","62","22",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-02","44","15","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-03","51","16","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-04","64","27",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-05","40","10",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-06","12","-2","-1"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-07","40","-1","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-08","47","16","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-09","49","15","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-10","51","16",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-11","43","28",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-12","61","28",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-13","49","25","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-14","51","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-15","35","19","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-16","59","22","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-17","50","20","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-18","57","21",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-19","57","24",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-20","69","27",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-21","52","24","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-22","65","20","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-23","46","6","6"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-24","30","6","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-25","60","20",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-26","66","29",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-27","58","15","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-28","26","5","5"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-29","39","5","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-30","57","16","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-01-31","50","15","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-01","35","14",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-02","25","3",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-03","28","1","6"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-04","37","5","12"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-05","21","-10","-10"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-06","9","-12","-9"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-07","10","-10","-2"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-08","50","-2",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-09","55","21",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-10","24","14","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-11","40","14","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-12","50","18","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-13","53","22","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-14","61","29","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-15","52","29",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-16","61","30",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-17","70","23",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-18","67","33","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-19","64","27","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-20","66","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-21","40","14","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-22","55","32",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-23","57","28",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-24","50","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-25","69","17","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-26","34","8","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-27","52","15","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-02-28","62","24","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-01","62","11",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-02","28","4",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-03","32","6","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-04","62","29","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-05","65","26","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-06","56","27","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-07","64","32","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-08","47","32",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-09","54","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-10","74","34","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-11","75","34","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-12","48","14","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-13","56","14","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-14","65","22","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-15","66","21",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-16","47","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-17","67",,"40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-18","74","29","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-19","44","21","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-20","61","21","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-21","70","27","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-22","54","27",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-23","39","25",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-24","64","21","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-25","48","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-26","65","23","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-27","70","31","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-28","60","30","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-29","54","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-30","69","41",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-03-31","74","39",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-01","54","29","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-02","62","27","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-03","55","27","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-04","48","25","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-05","57","24",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-06","61","34",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-07","58","33","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-08","58","31","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-09","74","33","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-10","79","41","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-11","75","41","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-12","81","41",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-13","72","21",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2014-04-14","51","16","18"
